,MSOA,w_Employment,w_QualityWork,w_CareDomestic,w_Pay,w_HomeEquity,w_Leadership,w_Participation,w_Qualifications,w_NumeracyLiteracy,w_LifeExpHealth,w_PaidWork,w_UnpaidWork,w_Money,w_PowerParticipation,w_Education,w_Health,w_overall,m_Employment,m_QualityWork,m_CareDomestic,m_Pay,m_HomeEquity,m_Leadership,m_Participation,m_Qualifications,m_NumeracyLiteracy,m_LifeExpHealth,m_PaidWork,m_UnpaidWork,m_Money,m_PowerParticipation,m_Education,m_Health,m_overall,g_Employment,g_QualityWork,g_CareDomestic,g_Pay,g_HomeEquity,g_Leadership,g_Participation,g_Qualifications,g_NumeracyLiteracy,g_LifeExpHealth,g_PaidWork,g_UnpaidWork,g_Money,g_PowerParticipation,g_Education,g_Health,g_overall
51,E02001090,1.1561617972033176,1.1209751917683946,1.1690352473582346,0.9467859206976499,1.1280146523775183,1.0851943809531333,1.0791033305815756,1.3712030737824312,0.9950362106970562,0.9947540417627811,1.138568494485856,1.1690352473582346,1.0374002865375842,1.0821488557673544,1.1831196422397436,0.9947540417627811,1.1008377613585922,1.1217782548665864,1.0862073319156802,1.077500967374358,1.100738030910631,1.040552907092288,0.9470674115745065,1.1739051333659347,1.219260842856019,0.8352092278149341,1.0272963251323914,1.1039927933911333,1.077500967374358,1.0706454690014595,1.0604862724702206,1.0272350353354764,1.0272963251323914,1.06119281045084,0.9151957082362167,0.9293651827610043,0.6284329712540333,0.6963395862942565,0.9366690246866556,0.6318615751789975,0.8454430520596725,0.8311437143082712,0.7618376314156697,0.9681368134977087,0.9222804454986104,0.6284329712540333,0.816504305490456,0.738652313619335,0.7964906728619705,0.9681368134977087,0.8117495870370189
52,E02001091,1.0148181489426629,1.1209751917683946,1.148009808700423,0.952393930940719,0.9394608058879848,1.0851943809531333,1.251770235361389,0.984346368214943,1.1138091495570646,1.0346151931019618,1.0678966703555286,1.148009808700423,0.9459273684143519,1.168482308157261,1.0490777588860039,1.0346151931019618,1.0690015179359216,1.0305575186998561,1.0862073319156802,0.973022996283806,1.1708830885568082,0.9335852200111112,0.9470674115745065,1.1244122667504257,0.981854667596922,1.0978805547157613,1.0299648176127085,1.058382425307768,0.973022996283806,1.0522341542839597,1.0357398391624661,1.0398676111563416,1.0299648176127085,1.031535307301175,0.8985697253260121,0.9293651827610043,0.5776343703878317,0.6540019494096634,0.991032657366316,0.6318615751789975,0.9728724419068818,0.9323533641858732,0.8946441667837258,0.9182204144883529,0.9139674540435082,0.5776343703878317,0.8225173033879897,0.8023670085429397,0.9134987654847995,0.9182204144883529,0.8247008860559036
53,E02001092,0.9260671439702847,1.1209751917683946,1.1586249212544781,0.8841856182917137,0.7227874418899201,1.0851943809531333,1.1315235614953816,0.878622704260678,0.7586983669262138,1.0211728488173952,1.0235211678693397,1.1586249212544781,0.8034865300908169,1.1083589712242574,0.818660535593446,1.0211728488173952,0.9889708291416222,0.874224271739128,1.0862073319156802,1.0038276063903215,1.0431956072181299,0.7414100985716994,0.9470674115745065,1.1174283431534406,0.8048623881093177,0.6539068797538745,1.0106305584502848,0.9802158018274041,1.0038276063903215,0.8923028528949146,1.0322478773639736,0.7293846339315961,1.0106305584502848,0.941434888476416,0.8319260053978561,0.9293651827610043,0.5911690391041522,0.6791935368840669,0.9600975656842036,0.6318615751789975,0.9226621553492673,0.8562498093851805,0.7822629835056977,0.9179646450194481,0.8806455940794302,0.5911690391041522,0.8196455512841352,0.7772618652641324,0.8192563964454391,0.9179646450194481,0.8009905151994562
54,E02001093,0.841118148288428,1.1209751917683946,1.2492529546142752,0.9006098089767225,0.4924951292631276,1.0851943809531333,0.9537644781439241,0.8081444899082371,0.7587689243480206,1.06222366306268,0.9810466700284113,1.2492529546142752,0.6965524691199251,1.0194794295485288,0.7834567071281289,1.06222366306268,0.9653353155836583,0.8725135220470671,1.0862073319156802,1.103470926878832,0.8818691164524326,0.5117937028588576,0.9470674115745065,1.0577107594460478,0.8303471007956506,0.7048604498835831,1.047585585051637,0.9793604269813736,1.103470926878832,0.6968314096556452,1.002389085510277,0.7676037753396168,1.047585585051637,0.9328735349028969,0.8819119477929525,0.9293651827610043,0.6093499417102436,0.8248789703888826,0.9476986656429328,0.6318615751789975,0.8333056448764522,0.9603995191232388,0.8431398758887273,0.9027279958813669,0.9056385652769784,0.6093499417102436,0.8862888180159076,0.7325836100277249,0.901769697505983,0.9027279958813669,0.8230597714030341
55,E02001094,0.7015069509615046,1.1209751917683946,1.2647756130822339,0.8927289004771659,0.3194463872456735,1.0851943809531333,0.9332121510662061,0.6698343692738558,0.7043556880169015,1.060373213287695,0.9112410713649496,1.2647756130822339,0.6060876438614197,1.0092032660096697,0.6870950286453786,1.060373213287695,0.9231293060418911,0.7600925264496905,1.0862073319156802,1.0963208239299906,0.8669483734575179,0.3320118738954551,0.9470674115745065,1.0179977088831345,0.6422672223301628,0.7411770591498602,1.0603634791121348,0.9231499291826853,1.0963208239299906,0.5994801236764865,0.9825325602288204,0.6917221407400115,1.0603634791121348,0.8922615094783547,0.8797298541660964,0.9293651827610043,0.5988335139856606,0.821783989257141,0.9475619923936872,0.6318615751789975,0.8460424412474916,0.8962509059010232,0.9550716750339044,0.9239021820422962,0.9045475184635503,0.5988335139856606,0.8846729908254141,0.7389520082132446,0.9256612904674638,0.9239021820422962,0.8294282506662717
56,E02001095,0.8941009219711742,1.1209751917683946,1.2302776245049318,0.8932058895665178,0.6037553968351504,1.0851943809531333,1.084660147973126,0.7871093799458194,0.7881269697055806,1.0541519231414416,1.0075380568697843,1.2302776245049318,0.7484806432008342,1.0849272644631296,0.7876181748257001,1.0541519231414416,0.9854989478343036,0.7894268532253828,1.0862073319156802,1.0426325139288786,1.001069583009482,0.6511692809004109,0.9470674115745065,1.058294649836851,0.7144886489639419,0.996432340390463,1.092685626964227,0.9378170925705315,1.0426325139288786,0.8261194319549465,1.0026810307056788,0.8554604946772024,1.092685626964227,0.9595660318002442,0.8147900627034053,0.9293651827610043,0.58301699048428,0.7131397113936633,0.9131253271232922,0.6318615751789975,0.938006035921487,0.8484798287903368,0.871449754716985,0.9513318665750449,0.8720776227322048,0.58301699048428,0.8131325192584777,0.7849338055502423,0.8599647917536609,0.9513318665750449,0.8107429327256518
57,E02001096,0.9003603245079114,1.1209751917683946,1.3378693280926028,1.0319864336749953,0.8198118720778799,1.0851943809531333,0.7956282318012705,0.771714496709337,0.7724190682129679,1.0521644457232457,1.010667758138153,1.3378693280926028,0.9258991528764375,0.9404113063772019,0.7720667824611525,1.0521644457232457,1.0065131289447988,0.8943257542662546,1.0862073319156802,1.2288226930338477,0.8586645362256676,0.8333222390478405,0.9470674115745065,0.9575349193592331,0.7846602764437842,0.8214570068057275,1.0337060183273017,0.9902665430909674,1.2288226930338477,0.845993387636754,0.9523011654668698,0.8030586416247558,1.0337060183273017,0.9756914081967495,0.8659005036784242,0.9293651827610043,0.6378004479012997,0.9426446305687074,0.9688677466029388,0.6318615751789975,0.7783421454106764,0.9503996874624354,0.9652456979554446,0.8970627657509836,0.8976328432197143,0.6378004479012997,0.9557561885858231,0.7051018602948369,0.9578226927089399,0.8970627657509836,0.8418627997435997
58,E02001097,0.8203235159396912,1.1209751917683946,1.2512449395337077,0.9686453881905583,0.6065108911074938,1.0851943809531333,0.86040836880226,0.6967028572492208,0.6181717102375581,1.0523454020918594,0.9706493538540428,1.2512449395337077,0.787578139649026,0.9728013748776967,0.6574372837433895,1.0523454020918594,0.9486760822916204,0.7799717641813347,1.0862073319156802,1.0862866468846488,0.949339114150145,0.6565253453070204,0.9470674115745065,0.9811067957196702,0.6007000650410463,1.3948991245855151,1.045322472112208,0.9330895480485075,1.0862866468846488,0.8029322297285828,0.9640871036470884,0.9977995948132807,1.045322472112208,0.9715862658723861,0.8145236299089238,0.9293651827610043,0.619320009794991,0.8038407794366069,0.9098093056298342,0.6318615751789975,0.8281776363585442,0.8059189428000724,0.4882702928374559,0.9129547230900107,0.8719444063349641,0.619320009794991,0.8568250425332206,0.7300196057687709,0.6470946178187641,0.9129547230900107,0.7730264008901203
59,E02006902,1.1299878560652081,1.1209751917683946,0.6232949282568367,1.1365112487363151,0.2789446385291047,1.0851943809531333,0.8289791758790144,1.915762535082314,1.2666735726105092,0.9668316774661058,1.1254815239168012,0.6232949282568367,0.70772794363271,0.9570867784160738,1.5912180538464116,0.9668316774661058,0.9952734842558231,1.2474362464488868,1.0862073319156802,0.9393004663560249,0.911102452752221,0.2947502877498429,0.9470674115745065,0.9671513087207049,1.9370593695390084,1.3572853475237994,0.9169014593232231,1.1668217891822836,0.9393004663560249,0.6029263702510319,0.9571093601476057,1.647172358531404,0.9169014593232231,1.0383719672985956,0.9498639296374851,0.9293651827610043,0.9742520718056082,0.8846279196697209,0.932023897760708,0.6318615751789975,0.7010410537444927,0.945110378583558,0.972551199251432,0.8780296289004386,0.9396145561992447,0.9742520718056082,0.9083259087152145,0.6664513144617451,0.958830788917495,0.8780296289004386,0.8875840448332909
60,E02006912,1.1495796484347909,1.1209751917683946,0.5610716442592483,1.0614298384338308,0.3132327204003332,1.0851943809531333,0.8542724927303076,2.036929277329135,1.3580016445467469,0.9210945903219655,1.1352774201015927,0.5610716442592483,0.6873312794170819,0.9697334368417204,1.697465460937941,0.9210945903219655,0.9953289719799251,1.2835777271876796,1.0862073319156802,0.9152369800654597,1.0068029438517734,0.3728391215923403,0.9470674115745065,1.0289956590153078,2.0189400070928896,1.3181838175594314,0.8944101044278859,1.18489252955168,0.9152369800654597,0.6898210327220569,0.9880315352949072,1.6685619123261604,0.8944101044278859,1.0568256823980249,0.9706650315123355,0.9293651827610043,0.935983482051321,0.8363603258049379,0.8273874204520878,0.6318615751789975,0.7237594857316926,0.9264644088198282,0.8810117540526943,0.9126908871371957,0.9500151071366699,0.935983482051321,0.8318738731285129,0.677810530455345,0.9037380814362612,0.9126908871371957,0.8686853268908843
61,E02006913,0.9688667801362343,1.1209751917683946,0.8101991723418525,1.1221196728085792,0.5147485062508744,1.0851943809531333,0.8212493753363075,1.3341920141792936,1.1491614898344358,0.9463523408576616,1.0449209859523143,0.8101991723418525,0.8184340895297268,0.9532218781447204,1.2416767520068648,0.9463523408576616,0.9691342031388567,1.087978876465685,1.0862073319156802,0.9278188371900213,0.7929645875797378,0.5143590710912369,0.9470674115745065,0.8804478691531691,1.5041314948854518,1.1367103691549754,0.9351306495890798,1.0870931041906826,0.9278188371900213,0.6536618293354873,0.9137576403638378,1.3204209320202136,0.9351306495890798,0.9729804987815537,0.8213968473903256,0.9293651827610043,0.7491717582171861,0.8946697578651758,0.9855801751114204,0.6318615751789975,0.767856012739558,0.9489673171171182,0.8977900350481525,0.9129730638631316,0.8753810150756649,0.7491717582171861,0.940124966488298,0.6998587939592777,0.9233786760826354,0.9129730638631316,0.8501480456143656
62,E02006914,0.7446227496316091,1.1209751917683946,0.5816600940660782,0.9822462546659816,0.2413998121910974,1.0851943809531333,0.881230359014984,1.2521200741075196,1.3645189484692584,0.9652200749064438,0.9327989707000018,0.5816600940660782,0.6118230334285395,0.9832123699840587,1.308319511288389,0.9652200749064438,0.8971723423955851,0.9387848516255073,1.0862073319156802,0.8345506781009798,1.005218547564303,0.262473362125477,0.9470674115745065,1.127898744339403,1.3584492458167932,1.285961534382069,0.9267441872538176,1.0124960917705939,0.8345506781009798,0.63384595484489,1.0374830779569548,1.322205390099431,0.9267441872538176,0.9612208966711112,0.850686421121887,0.9293651827610043,0.9054467290314177,0.794564518293797,0.9057638029215151,0.6318615751789975,0.7332020246865489,0.9861007401628864,0.8553708185357497,0.9039547230801847,0.8900258019414456,0.9054467290314177,0.8501641606076561,0.6825317999327732,0.920735779349318,0.9039547230801847,0.8588098323237991
63,E02006915,0.7564529489720007,1.1209751917683946,0.9757380063209791,1.0392861584217792,0.3700110801546938,1.0851943809531333,0.8580873895836161,0.9641339236734268,1.2039387149102505,0.9431690505793133,0.9387140703701976,0.9757380063209791,0.7046486192882365,0.9716408852683747,1.0840363192918385,0.9431690505793133,0.9363244918531567,0.7651928671274146,1.0862073319156802,0.8828904419800454,0.7888436814275388,0.3984776267570138,0.9470674115745065,0.9257612012859362,1.0085962394624153,1.0821091808899608,0.9934130618491658,0.9257000995215474,0.8828904419800454,0.5936606540922763,0.9364143064302213,1.045352710176188,0.9934130618491658,0.8962385456749073,0.8635359719940825,0.9293651827610043,0.5930563490972487,0.910197365792508,0.9144796692382516,0.6318615751789975,0.7528170355176189,0.977825270886048,0.8157793808822486,0.9696972611861842,0.8964505773775434,0.5930563490972487,0.9123385175153798,0.6923393053483082,0.8968023258841482,0.9696972611861842,0.826780722734802
64,E02006916,1.150296946165627,1.1209751917683946,0.6967255868286263,0.9474545048324945,0.297750368684084,1.0851943809531333,0.9272186500235815,1.868975918966763,1.1838102099613226,0.9550182077963072,1.1356360689670106,0.6967255868286263,0.6226024367582892,1.0062065154883575,1.5263930644640427,0.9550182077963072,0.9904303133837722,1.2666565748571283,1.0862073319156802,0.8291376364157343,0.9486510797546701,0.3340652922968433,0.9470674115745065,1.1401426238927166,1.8818108685181856,1.1266540280455857,0.9359675965891944,1.1764319533864043,0.8291376364157343,0.6413581860257567,1.0436050177336116,1.5042324482818856,0.9359675965891944,1.021788806405431,0.967642852311847,0.9293651827610043,0.7836385016597397,0.7918003937470653,0.8777770431102883,0.6318615751789975,0.7622551962775925,0.9411385073830412,0.8638026163368057,0.9199067138294796,0.9485040175364257,0.7836385016597397,0.8347887184286769,0.697058385728295,0.9024705618599234,0.9199067138294796,0.84772781650709
65,E02006917,1.2445778170305992,1.1209751917683946,0.5807842677597339,1.0032874594648031,0.3955968091213224,1.0851943809531333,0.8592900596185724,2.2084999437312556,1.3272225469940349,0.8975327571867604,1.1827765043994969,0.5807842677597339,0.6994421342930628,0.9722422202858528,1.7678612453626452,0.8975327571867604,1.0167731882145918,1.394870692650712,1.0862073319156802,0.8110388566222475,0.9555605754985117,0.4130723004985118,0.9470674115745065,1.0932526576458548,2.2428139870150168,1.2600172194761137,0.8611911745264124,1.240539012283196,0.8110388566222475,0.6843164379985117,1.0201600346101807,1.7514156032455652,0.8611911745264124,1.061443519881019,0.9614741776098108,0.9293651827610043,0.8984786842580154,0.824291837158965,0.9431699903713148,0.6318615751789975,0.7038790691299284,0.9492424242424242,0.8616655939050195,0.8943496839359977,0.9454196801854076,0.8984786842580154,0.8837309137651399,0.667870322154463,0.9054540090737219,0.8943496839359977,0.8658838822287908
66,E02006983,1.0582821927616992,1.1209751917683946,0.7752064813805142,1.1671747041950855,0.473397909685696,1.0851943809531333,0.8205886162659034,1.365348688284863,1.0474977595246426,0.9928746275866912,1.0896286922650469,0.7752064813805142,0.8202863069403907,0.9528914986095183,1.206423223904753,0.9928746275866912,0.9728851384478191,1.1609098967515132,1.0862073319156802,1.0932417363800562,0.8595364833431622,0.5066859830370858,0.9470674115745065,0.8656597584476807,1.4951157758221272,1.1832735135712376,0.9804740990106827,1.1235586143335967,1.0932417363800562,0.683111233190124,0.9063635850110936,1.3391946446966823,0.9804740990106827,1.0209906521037058,0.96096679072642,0.9293651827610043,0.803944337771439,0.922247053922796,0.920133225745532,0.6318615751789975,0.7862433376118649,0.9769840575863892,0.9753532528138696,0.907612462589197,0.9451659867437121,0.803944337771439,0.921190139834164,0.7090524563954312,0.9761686552001294,0.907612462589197,0.8771890064223454
67,E02006984,1.2362035216629885,1.1209751917683946,0.6561192934378313,1.1035636949357384,0.4124225928808465,1.0851943809531333,0.8618404024455695,1.9790094580787103,0.7927646726099958,0.9575861531947933,1.1785893567156915,0.6561192934378313,0.7579931439082924,0.9735173916993514,1.3858870653443531,0.9575861531947933,0.9849487340500523,1.3339858920456735,1.0862073319156802,0.9702317125952388,0.9525669224108466,0.4678704162147926,0.9470674115745065,0.8908041594603902,1.962196338328971,0.9713998982235054,0.9344419765648495,1.2100966119806769,0.9702317125952388,0.7102186693128196,0.9189357855174483,1.4667981182762382,0.9344419765648495,1.0351204790412118,0.9664000516961542,0.9293651827610043,0.7089251557053455,0.9126848833646308,0.8681207369658956,0.6318615751789975,0.824275344971676,0.9267783237643668,0.8991666952549446,0.9167764116376453,0.9478826172285792,0.7089251557053455,0.8904028101652632,0.7280684600753368,0.9129725095096557,0.9167764116376453,0.8508379940536376
68,E02006985,0.6136939215803154,1.1209751917683946,0.8719903819418597,0.8918014922646917,0.6431297070009412,1.0851943809531333,0.9920278629631878,0.7463618880199706,1.0569786917469617,0.9013798029782087,0.867334556674355,0.8719903819418597,0.7674655996328165,1.0386111219581604,0.9016702898834661,0.9013798029782087,0.8914086255114778,0.6973915021998629,1.0862073319156802,0.9708741998468469,0.9583713386179662,0.5986879697575951,0.9470674115745065,0.7492357992771261,0.7622373992044114,0.9628258635928576,0.8964299130985642,0.8917994170577715,0.9708741998468469,0.7785296541877806,0.8481516054258162,0.8625316313986344,0.8964299130985642,0.874719403502569,0.5434601163549695,0.9293651827610043,0.7358322409546355,0.7333881234949882,0.9452326037701876,0.6318615751789975,0.8142335848011166,0.954601418691092,0.8267753852537422,0.9029329132022497,0.7364126495579869,0.7358322409546355,0.8393103636325878,0.7230475799900571,0.890688401972417,0.9029329132022497,0.8047040248849889
69,E02006986,0.8568050086576051,1.1209751917683946,0.7907863649716346,0.9275553553493117,0.6764504281789911,1.0851943809531333,1.0256747166638436,1.0459269099713164,1.0139846387774327,0.9429175234104435,0.9888901002129998,0.7907863649716346,0.8020028917641514,1.0554345488084884,1.0299557743743746,0.9429175234104435,0.9349978672570153,0.8620532490956606,1.0862073319156802,0.9927270347261419,0.9877785134374842,0.6267815927307497,0.9470674115745065,0.7975597001794859,1.0216254288907265,0.9145381119351772,0.9273790151437288,0.9741302905056703,0.9927270347261419,0.807280053084117,0.8723135558769961,0.9680817704129518,0.9273790151437288,0.9236519532916011,0.6531089747318684,0.9293651827610043,0.8476258126852001,0.7398440534401622,0.9408426364325612,0.6318615751789975,0.8422637136841847,0.91300180028524,0.8186088879766295,0.8974015092886881,0.7912370787464363,0.8476258126852001,0.8403433449363618,0.7370626444315911,0.8658053441309348,0.8974015092886881,0.8299126223698687
70,E02001098,1.0195089825458763,0.9211240904336979,1.0164772973857266,0.6719055022149845,1.2018820955355858,0.8766797771418622,0.8453135023040096,0.764238962664364,0.9198011950765952,1.0271674391091137,0.9703165364897871,1.0164772973857266,0.9368937988752851,0.8609966397229358,0.8420200788704796,1.0271674391091137,0.9423119650755547,0.9598028233022642,0.8781657671580423,1.1434317296819716,1.0155297612160974,1.205415611310287,1.0869290188273646,0.9346049322354821,0.7507434627863284,0.9307022408577303,1.0407814196504264,0.9189842952301532,1.1434317296819716,1.1104726862631922,1.0107669755314235,0.8407228518220293,1.0407814196504264,1.010859993029866,0.8255309476085784,0.9881003039513677,0.7606631366415483,0.5207281544470959,0.9819476186305036,0.36688108639328154,0.8341046706081096,0.9182134719599312,0.9183808361878552,0.9345825500813092,0.9068156257799731,0.7606631366415483,0.7513378865387997,0.6004928785006955,0.9182971540738931,0.9345825500813092,0.8120315386027032
71,E02001099,0.9851540445617414,0.9211240904336979,0.9434332468475288,0.695821368864318,1.0382176790676674,0.8766797771418622,0.8488939857382694,0.7338557089683366,0.969002438914634,1.0426343386869965,0.9531390674977196,0.9434332468475288,0.8670195239659927,0.8627868814400658,0.8514290739414854,1.0426343386869965,0.9200736887299646,0.9308317429978561,0.8781657671580423,1.0134911367353512,0.9851367651221306,1.0212616970425683,1.0869290188273646,0.9183123738496951,0.7183938311338496,1.0042177607989788,1.0518341902950394,0.9044987550779492,1.0134911367353512,1.0031992310823494,1.0026206963385298,0.8613057959664142,1.0518341902950394,0.9728249675826056,0.8285667516831263,0.9881003039513677,0.724711236057847,0.5566092176764097,0.9988156912890088,0.36688108639328154,0.8524405167702233,0.91502549265723,0.9406088284487704,0.9217235637307281,0.9083335278172471,0.724711236057847,0.7777124544827092,0.6096608015817524,0.9278171605530001,0.9217235637307281,0.8116597907038806
72,E02001100,1.0400249273120046,0.9211240904336979,0.936824613352933,0.7274262128093041,1.2007482501917714,0.8766797771418622,0.8497485222232566,0.8912637644022555,0.9680498060089884,1.0422186822581436,0.9805745088728512,0.936824613352933,0.9640872315005378,0.8632141496825594,0.9296567852056219,1.0422186822581436,0.9527626618121078,1.0110946211709093,0.8781657671580423,1.0919338456235868,0.9599164549416526,1.207991208799429,1.0869290188273646,0.8961554867808488,0.9008139596873712,1.020305626461222,1.0334818021258658,0.9446301941644758,1.0919338456235868,1.0839538318705406,0.9915422528041067,0.9605597930742966,1.0334818021258658,1.017683619943812,0.8588315312067331,0.9881003039513677,0.7815066569050324,0.5976436259043423,0.9789295901539544,0.36688108639328154,0.8755161410474824,0.9447352806299814,0.9566181179890444,0.9216252810303827,0.9234659175790504,0.7815066569050324,0.7882866080291484,0.621198613720382,0.9506766993095128,0.9216252810303827,0.8311266294289181
73,E02001101,1.1294379899252196,0.9211240904336979,0.9406958309791488,0.691632169570638,1.337254546825249,0.8766797771418622,0.8331750614813327,0.9538874036504956,0.8954351053199632,0.9869316145434096,1.0252810401794588,0.9406958309791488,1.0144433581979435,0.8549274193115974,0.9246612544852294,0.9869316145434096,0.9578234196161312,1.0679042366853277,0.8781657671580423,0.9779263944302219,1.004926381601679,1.3357077894395737,1.0869290188273646,0.9333912743281184,0.8782386159479533,0.8798248661818526,0.9797328308640494,0.973035001921685,0.9779263944302219,1.1703170855206264,1.0101601465777414,0.8790317410649029,0.9797328308640494,0.9983672000632046,0.8336482110904854,0.9881003039513677,0.7059176095007769,0.5408326571835614,0.9859749743728768,0.36688108639328154,0.8238706617222887,0.8605907853614275,0.8918013758194689,0.9270799535889648,0.9108742575209265,0.7059176095007769,0.7634038157782191,0.5953758740577851,0.8761960805904483,0.9270799535889648,0.7964745985061867
74,E02001102,1.0884787627440102,0.9211240904336979,0.9472291572255058,0.7094798769067943,1.2658930813897902,0.8766797771418622,0.8036423409286899,0.8406855004157289,0.9738960155741868,0.9740921619601961,1.004801426588854,0.9472291572255058,0.9876864791482922,0.840161059035276,0.9072907579949578,0.9740921619601961,0.9435435069921803,1.0272976923335484,0.8781657671580423,0.9736128382173619,0.9293761031336174,1.2996193712303354,1.0869290188273646,0.8774493710055263,0.8691761161586218,0.998365994096452,0.9866030812154273,0.9527317297457953,0.9736128382173619,1.1144977371819764,0.9821891949164454,0.9337710551275369,0.9866030812154273,0.9905676060674238,0.8263398237504176,0.9881003039513677,0.6984675116727741,0.6014059505016236,0.9592771897445784,0.36688108639328154,0.8438477728118214,0.9663968448338924,0.9304289470440672,0.9539032892792197,0.9072200638508927,0.6984675116727741,0.780341570123101,0.6053644296025515,0.9484128959389798,0.9539032892792197,0.8156182934112531
75,E02001103,1.1807693319434063,0.9211240904336979,0.9193140285108563,1.3607656670452042,1.3211894012814942,0.8766797771418622,0.9104052615007766,1.2659143598062532,0.9751780408599804,1.0029290205623298,1.0509467111885522,0.9193140285108563,1.3409775341633492,0.8935425193213193,1.1205462003331168,1.0029290205623298,1.0547093356799206,1.2226855707241753,0.8781657671580423,0.9600147659949583,1.2098504834671149,1.3101690389220315,1.0869290188273646,0.7888476706086726,1.3067917806697944,1.046838089333964,0.9700102121605193,1.050425668941109,0.9600147659949583,1.2600097611945733,0.9378883447180186,1.1768149350018793,0.9700102121605193,1.059193948001843,0.9135666950825365,0.9881003039513677,0.6998610568433015,0.8847633343043579,0.993118372319135,0.36688108639328154,0.8231753397334295,0.9649023062139652,0.9743200181573284,0.8944511202872656,0.9508334995169521,0.6998610568433015,0.9389408533117465,0.5950282130633555,0.9696111621856468,0.8944511202872656,0.8414543175347112
76,E02001104,1.014822225769179,0.9211240904336979,0.9399540612254271,0.7734631792584398,1.0732296064776317,0.8766797771418622,0.8185145374796587,0.9041938076901078,0.9120776286635176,0.9844808039717826,0.9679731581014385,0.9399540612254271,0.9233463928680357,0.8475971573107605,0.9081357181768127,0.9844808039717826,0.9285812152757096,0.9725759956864671,0.8781657671580423,0.8574823821237231,0.8930276634520115,1.1100468362483158,1.0869290188273646,0.825986678838043,0.746707181408129,0.9782163526969392,0.9831570763304104,0.9253708814222548,0.8574823821237231,1.0015372498501636,0.9564578488327038,0.8624617670525341,0.9831570763304104,0.931077867601965,0.8527119366800044,0.9881003039513677,0.62599296364656,0.684327341598318,0.9521702515995476,0.36688108639328154,0.9237474973517472,0.7719160590325499,0.9734398872510448,0.9297127665345277,0.9204061203156861,0.62599296364656,0.8182487965989328,0.6453142918725143,0.8726779731417973,0.9297127665345277,0.8020588186850031
77,E02001105,1.057297363986859,0.9211240904336979,0.9069667196813974,0.7296245872384028,1.1324406488492502,0.8766797771418622,0.7898542034610447,0.7688409684467744,0.9837432226299035,1.0131694533898836,0.9892107272102785,0.9069667196813974,0.9310326180438265,0.8332669903014535,0.876292095538339,1.0131694533898836,0.924989767360863,0.9829518067076652,0.8781657671580423,1.0168547413270714,0.9489997721887136,1.1809530131801271,1.0869290188273646,0.8852459870983079,0.7670895536994439,0.9803981867067988,1.0179938197004683,0.9305587869328538,1.0168547413270714,1.0649763926844202,0.9860875029628362,0.8737438702031213,1.0179938197004683,0.9817025189684618,0.8454890521605978,0.9881003039513677,0.7541685919438039,0.6050562726971132,0.9443785163432774,0.36688108639328154,0.8237881932884858,0.9325901580868288,0.904537900426264,0.9354251190671752,0.9167946780559828,0.7541685919438039,0.7747173945201953,0.5953346398408836,0.9185640292565465,0.9354251190671752,0.8158340754474311
78,E02001106,1.0362932361433548,0.9211240904336979,0.9461872181879534,0.7205848017128786,1.1206344206138537,0.8766797771418622,0.7646082110417755,0.7779847304642318,1.0307942786050512,1.0339769097128466,0.9787086632885263,0.9461872181879534,0.9206096111633661,0.8206439940918189,0.9043895045346415,1.0339769097128466,0.9340859834965255,0.9156745870546056,0.8781657671580423,1.0073864710842728,0.9027689087366118,1.110661250376502,1.0869290188273646,0.8295529173951468,0.7495050900625319,1.0493047871995227,1.012980514578246,0.896920177106324,1.0073864710842728,1.006715079556557,0.9582409681112557,0.8994049386310272,1.012980514578246,0.9636080248446138,0.8067808879176662,0.9881003039513677,0.7186430380358528,0.6295618094702881,0.9936778408769428,0.36688108639328154,0.8503120301343987,0.9005022242975639,0.9239227852668408,0.9042843949081658,0.897440595934517,0.7186430380358528,0.8116198251736154,0.6085965582638402,0.9122125047822023,0.9042843949081658,0.8087994861830321
79,E02001107,0.9343831701155325,0.9211240904336979,0.8955791586805714,0.7777083820150665,1.1069999382034594,0.8766797771418622,0.7728418015668403,0.8017396054549828,0.9830605675223504,0.9448279690608654,0.9277536302746152,0.8955791586805714,0.942354160109263,0.8247607893543513,0.8924000864886665,0.9448279690608654,0.9046126323280554,0.9124942916938339,0.8781657671580423,0.8827087835735159,0.9723088873137131,1.1049045666909902,1.0869290188273646,0.874753326120368,0.8147583841070475,0.9499950203382272,0.9599601091973865,0.8953300294259381,0.8827087835735159,1.0386067270023518,0.9808411724738664,0.8823767022226374,0.9599601091973865,0.9399705873159494,0.7605730788498601,0.9881003039513677,0.6623986269025228,0.629714453896702,0.9867021976430232,0.36688108639328154,0.8209239944503479,0.9498975698957702,0.8770958890054972,0.95889135061131,0.8743366914006139,0.6623986269025228,0.8082083257698627,0.5939025404218148,0.9134967294506338,0.95889135061131,0.8018723774261263
